TE,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
LTR38A1,3.022645270219802,1.9997633281131215,2.3224748819789554,1.909075821291156,1.1370297164911196,1.3109773084366292,1.3119460356772883,2.2579678016315903,1.8040476628506255,1.6757290322256517,1.6828114763740587,0.963069713024227,1.8837411064498832,1.1679369470883785,2.8080249201847933,2.037666526338118,1.7087015500529181,2.2983049654871612,2.777126607729662,2.693299456437069,2.1510214012851603,1.0300966263527966,1.0564164911079994,2.0058885304546474,1.571360231020682,2.022522650368566,0.6067095939396084,1.7953481851288304,1.268884393170967,1.915379100395922,2.7890563164850755,1.7035435357064659,2.249640055864143,1.5007875991393722,2.179997275052799,1.0684046737400608,0.9226880697369879,1.3920509431828836,1.426179025617462,2.936870556894037,3.917257332913883,2.491674912326013,2.1956136065877616,1.83417054866315,2.2427021755744962,2.343652558414063,1.890999329530104,2.8053678880415998,1.3260745258519573,3.8073215420351896,2.3068758350741168,1.8461889428756448,1.8992227458932953,1.3943393753550162,1.2967128399210643,3.054490862181916,1.7070011028279857,2.3681439441462713,1.4211058820451594,1.3759981554463863,2.1509608430893308,1.4260018396953926,0.9349198269554799,2.6296973950392966,1.9343760113322988,2.617481266186052,2.202813046821531,2.98681555390143,2.095200862043818,1.9990371265323215,1.9838324619495789,1.8963925415240535,2.032075488882236,2.2006824122262465
LTR30,4.918552324982741,4.532878018218933,4.8080139701404105,4.545453333477736,4.919453234091753,5.24896699073244,4.920510151893019,5.435712441253199,5.384669738352327,5.340082812309043,5.1034557971320025,4.904885324426047,4.960300684885341,5.225333812494095,5.2625211388126445,5.42861676926185,4.759669750065029,5.729661317988993,5.736815529023166,5.240972788806402,5.28915017382732,4.642106787060577,5.297611512661315,4.904823871199789,4.980191725291595,4.477054859952161,5.242455554318489,5.553374564427516,4.960393031255929,5.377605887674634,5.478950547201335,4.729678262614768,5.151854946258602,4.767103545850665,5.422025057622059,4.696001635489121,4.213706769799735,5.25611114311751,4.235543075250088,6.040291266095997,7.184046097273091,4.833013897426734,5.343872993362912,4.610762637554846,5.572035184446277,4.974945868869426,4.0228559778797175,6.383405784145757,5.36428811650891,7.677651841250174,5.159601559943133,4.7799956891106925,4.513552300617961,4.964449041964202,6.131105533545763,6.305958898946583,4.764526950856161,5.245820392520852,4.4939764873527235,5.4318269905386485,4.373630543648266,4.843741139953672,4.544653384750961,6.535017614944359,4.31821358890371,4.932461409016827,5.668233516492297,5.784169653016854,5.63195785525221,4.749829518233144,5.310674245166501,4.819060851313702,4.387502914586205,5.070282684790825
LOR1b_LTR,5.346028605183302,4.158220597781483,4.304052617113156,3.4481469121174126,4.141102349367574,4.449925688015322,4.341021840259722,3.6147567379435133,2.6858381655757806,2.3735052077087664,4.253353305268144,1.7142828481031793,4.033311664130846,3.0598249423406303,6.1692778824932475,4.555609763907826,4.74870397034733,5.74856259372186,5.74693692361239,4.7646275577443555,5.205738099458839,5.418239763969663,1.5500534351745034,4.867804479714405,4.963489287072885,4.0028247864813755,2.7024996901361424,4.094215824885554,4.751619002909879,4.094060459505732,5.633219814234766,4.488387112713729,6.0091063612374915,3.685928668846412,3.7366893469523688,2.998394559011052,3.316229476285605,3.721360555712454,3.310883974576817,4.8314973561957295,5.734862629129689,4.2814909718349705,4.9764935299684065,3.4915345762327035,4.197252649223765,4.195242777942673,3.522642790505377,5.393453338012997,3.83260588879271,6.485345024661905,5.416880085212337,4.671385935197976,4.240782477254315,3.3752178919304736,4.145965597722468,6.029524249958071,3.001005045675598,5.746041432522498,4.430581592070741,3.754950131182786,4.9543029178107725,4.029336395406709,2.9101004618239785,5.572862388765233,4.482697390278138,5.546698342762657,4.382027287618172,4.63805460684858,5.57560167637909,4.2554461692790015,5.30699744022649,3.4470807860391233,4.090576290639589,4.0942185694214706
LTR1F1,4.040622868432304,3.5185530776605147,4.423342090715245,3.648473642722388,4.074696241506374,3.543445516145803,3.757456151758207,3.3710809924154037,2.7646850743246385,3.517529281988885,3.5098217557131,2.9903127838663046,3.798045594827125,3.904618522887983,4.472622008809772,4.0186332130528,4.437702524427812,4.610580316648089,4.062621643412441,3.8260409474344277,3.980840378360551,3.2531961491487924,3.925814372026947,3.483070558697911,4.016666991752385,3.5416487732542565,3.9121656931129865,3.469492515942735,3.262480116273496,4.437838869905513,4.282495405667524,4.127485775953583,4.232921235335192,4.017793219241568,3.9174547926945107,4.056632930892766,3.649610471582396,3.3058171016789832,3.6166961475871546,5.364546609241204,6.291057893495033,4.623406735209929,3.349644821903101,4.326776538376061,4.399306754908562,3.680868915673226,3.0975215808845045,5.4944115792549795,4.344468991617437,6.085241666600284,3.9669516675990635,4.15503275188891,4.1450686079286845,4.611673466111857,4.433006742464177,4.379488880248618,3.7256450295026156,4.555350853956324,4.695978011524348,3.7538097996179642,3.6819524084079562,4.185680082694846,3.3311323583795316,4.199996570457111,3.9699875358804704,3.933765160568249,3.872420270893507,4.6195934997922485,3.648386233544271,3.915605255568347,3.8141634358595646,3.5946533031568766,4.289090798123342,3.494250753467705
LTR77,3.9767863516750457,2.9857850710718306,3.4860492693679004,2.9227732436126286,3.116926391991547,3.5852539247266972,2.7137745284165855,2.2579678016315903,2.278356727723099,1.9974439498840864,2.8458882258820726,1.9442439064966228,2.546599120013996,2.389419630330647,3.5070655334398646,2.7326871861592497,2.817576902869315,3.2322644403159377,4.35008802977943,3.4862978615347737,3.532326867231469,3.088066841982864,3.185580183883752,3.3575759558336857,2.840367427822523,3.529835060802671,2.809824985830064,2.074604782241165,3.345309064108091,3.295783429855649,4.637692844010799,3.0592252370562254,3.211387926821347,1.9049493349932292,3.4380033737747544,2.4298709866240773,2.964748786025873,2.90651751039079,2.2065585933901057,3.9348949129263477,4.722177016516575,3.1355847234924554,3.6076426979224503,2.028143412909585,3.608629589774804,3.3716291997924848,2.475705512358318,4.117554236197307,2.465082892882748,5.412746421444166,3.5271050558835886,3.370690042291815,1.8992227458932953,2.6433884192156696,3.188371804764165,3.941470959191149,3.008287896288159,2.95689176148743,2.866344517420544,3.305834943420489,2.751761767045616,3.082540041341683,1.2434720291402814,4.287768227667705,3.211760267238934,4.610968542814336,3.323284075288151,4.315381205186282,3.0532829807560353,3.122245840705422,3.4866690176594326,3.235108589956492,3.150448661300797,3.1116248943225995
AluYe2,6.390300738813073,7.347542103693415,7.820450780973529,6.3628829022291695,7.070020721169337,7.237418557054421,6.449729507812125,6.130840497559334,6.050039364490776,6.034565343619708,6.462914519119611,6.428306999441732,7.546600249499015,6.313574058780742,6.955510968449498,6.341513491745793,7.597021238149453,6.9777355043646585,6.775809028474746,6.943371433026265,6.192235802085476,5.787393708790246,6.847113316909786,5.762503132949072,5.636195496815002,6.951725680263969,6.192228157285495,6.149320293469405,6.6409801906474275,6.824378979633451,6.647970029635823,7.539316740281056,6.864840298505979,6.732331999165375,6.444390050324079,6.422873225338641,6.470632495365447,6.719452874917762,6.097729983143731,7.812807066529229,8.046198202911953,6.489476929921567,6.547997980859738,6.645684411000121,7.87744578907127,6.4615796155548635,6.609078402471082,7.652173201200399,6.937682552753554,9.134941551725152,7.155726997550232,7.343401892238397,6.682410060097865,7.247990608757623,7.111223596066632,6.832844227734668,6.508101179561775,6.406954295115872,7.700618407206889,5.866418517897837,5.55402944654772,6.169949077504293,7.188316214079379,6.6562141932022145,7.418265202604755,6.914518948379369,6.745245777008447,6.89330303156685,6.204926886175011,6.818628188407665,6.228018608528352,6.353848599758394,7.107369129144271,6.632655861496613
PABL_B,5.469595282031634,5.192412263128315,5.492553423397032,5.140219245696195,5.112416764277061,5.23968991415,4.7156481612558,4.650633853021506,4.932467565125611,4.509637284761125,4.853371893525329,4.3938608355536095,5.164636288111808,4.527486516336377,5.673474510771186,5.427689628369364,5.393767305805037,5.613668747831979,6.078750375612266,5.283133718811331,4.977970509128987,4.445709338821136,5.03883743024288,4.838171164199458,4.846123748186121,5.043718051598613,4.987712589915879,3.9525721586986142,4.651076396007819,4.943766646271227,5.52580646045908,5.19217252634906,5.310161902318511,4.78990915395818,5.1468632705964446,4.212448728332613,4.315998869668001,4.6652667084092,3.950873272512897,5.928173931027528,6.983445772288058,4.9532586311861975,5.203840879879165,4.5770842289154325,5.7681639810795495,4.981453334777146,4.235756148090828,6.16981190121955,4.711622608980632,7.621542090691371,5.464569877727503,4.923566526944054,4.417186438576665,4.98607797008494,5.405370008785262,5.486757559970231,5.134559422828327,5.674235048955199,5.163112803260239,5.20029033318593,4.941143777908609,5.0071434104982595,4.6338817741439025,6.508718970548323,4.343587440498238,5.66127830782773,5.52750825950504,5.840533307713401,5.541352217876815,5.492167716241377,5.2836931874476205,4.827851613194377,4.816272036580907,5.052830244630379
LTR38,2.978345602983422,2.899199849947307,3.964113774182958,2.668635450520429,2.535333959189118,2.2655963603202007,1.9875115969311954,2.4464656301923178,2.6347130500153733,2.5821221652915463,2.605072079457916,2.934738072452666,3.342987903374459,2.5819793909078435,3.2417070809128172,2.670065139994046,2.9991071625708234,2.378153418863913,3.3431539911071577,3.3892514657630346,2.3024807354252363,1.9701361270878845,2.73741328102745,2.384852123628752,2.8891825103998023,2.345939826869491,2.7550165906407975,2.6297258871573077,2.569036612646889,2.7647432104596126,3.5350489756146084,2.307355448054605,3.089376725666643,2.2667688330613696,2.818451035874584,2.4712350375303247,1.950864352642035,2.4410839611504174,2.4165357907830396,3.350920572372841,4.83019496804705,2.611426019911557,3.0678954137996817,2.3027627822944616,3.62950053771197,2.6495335230985892,1.7142218533570224,3.31984163729442,2.59071821970802,4.767427567045396,3.2361285620423854,3.1772836985192323,1.3045493534630594,2.9775831620432243,2.726535204739887,3.054490862181916,2.09470866347121,3.511836461497236,2.52458276095813,2.792032195561853,2.3588130723305385,2.12896000035157,2.2163423520740917,4.000984747865903,2.14628682810333,3.2732640233460977,2.460664380743435,3.117048664917017,3.218474359415451,2.3413614917610817,2.6099496545036387,2.8456321142835743,2.2816715922397974,2.7268881933116917
LTR34,3.299650199559762,2.547226208326711,2.88811638284043,2.359950245945236,2.041986485373671,2.327720858971803,2.586001379548122,1.689476097666159,1.8947323671252938,1.9974439498840864,1.7788742463033875,2.030591659742504,2.1690911985083665,3.041248116927002,3.701161241700105,2.905729111952725,2.5176248042284417,2.378153418863913,3.5822979338618914,3.438590517619342,2.6798623571496836,2.7285016674057805,2.411165005996781,2.4918749185644358,1.8919210186479871,2.900373824511538,2.6980435009454826,2.2346510770630803,2.8415027904730437,2.401684992830801,3.6807238671275804,2.307355448054605,3.1312041874971364,2.220312399243803,2.6547312156207212,2.298148323997536,2.1961588350781405,2.360400674846623,1.6642268353073653,3.2944555777564313,4.736129897766976,1.7798248775350187,2.566489143153013,1.9663388887189905,2.7416001443332516,2.703632342513282,2.319644901402989,3.31984163729442,2.465082892882748,4.551761221711742,3.3145567186829354,2.8538318658209048,2.053160198475308,2.31649958047552,1.8895794532873869,2.653508770708111,3.256401806771222,3.886468131097282,3.0234514131070434,2.6420713200132364,2.701765426288478,2.2797754010163596,2.3513540552704915,4.1738826194909,2.14628682810333,3.6505060078106086,3.668144587915268,3.4243250854419394,2.915657223771176,2.5666171892251843,3.341266758844907,2.8456321142835743,2.370555726483734,2.8669450398595853
MER89,2.8366489915345334,2.299308816689887,3.536677446249527,2.5225330985732795,3.2682545261435347,3.209736914083975,2.445802527367235,3.2748643571406117,3.158505961950196,3.347422752267438,1.9537081279406916,2.6373770103536396,2.9496785793318776,2.2451015632845794,3.1994763904166077,2.850322991323911,2.7783595807352253,3.0492408340205963,3.93274288531158,3.4862978615347737,2.933011055651125,2.481688628958487,3.560420502915471,2.8547557713848724,1.984688393650516,2.439421261638294,2.4445739258917283,2.843477580809156,2.8055904520944823,2.6535752360100613,3.302708438161591,2.791735717553273,3.7299257566978894,2.43893991776715,3.4040274921375167,2.1014279796371063,2.631042643939871,2.136425546825507,1.6642268353073653,4.108699636421023,5.013216288910747,2.42785307823191,2.619991391339564,2.575380764570027,3.565959455072756,2.9473263029981265,1.6501310205943558,3.9556026128830255,3.0935564178997366,4.955007428984234,3.1098621796648125,2.74633018011244,2.6439102636411422,2.8745533616809293,3.050227344545406,3.436684203818369,3.008287896288159,3.886468131097282,2.8937460368158456,3.3387090058115954,3.210850698983735,3.082540041341683,1.2434720291402814,4.217649950863255,2.545457737540684,3.32039232889778,3.0369468325976197,3.5904957069184853,3.2569771922683564,2.3413614917610817,3.3790140897815277,2.7950769073739448,2.4943880063764743,1.5961213385147597
LTR1B0,4.987026086611861,3.6723129427760877,4.5339307164279905,3.4916584168906484,4.22745819868062,5.213339515149593,4.13318103294472,4.073683768185837,3.8648522077003387,3.531925506543523,4.415060311535562,4.070821174021502,4.015754090074397,3.0641545829838934,4.640050858835941,4.157108218672251,4.721131232260192,4.434261006469654,4.594702809927928,4.375159632538331,4.5617580502115205,3.8844300118414843,3.910499672352132,3.845348975507536,3.7922263198314945,5.542114895550057,2.9920354309372996,3.743017540170133,4.003791250910379,3.566113957067328,3.7548222777649904,5.28179617194833,3.9305129310032743,3.838791237330423,4.063906602459203,3.319501383065662,3.2502029278066864,3.9944662454025215,3.032405950429694,5.138574009209948,6.1219263015810945,4.9841843058384905,3.9141376792343463,3.344515171612348,4.406446947964038,4.179429500556876,4.186663520773174,5.300919676264679,4.242125747321576,5.770155140216873,4.138084933034775,4.786536510013344,3.210073557850386,3.4283340100304174,3.574878685469156,4.435122312705431,4.067746290277476,4.130961781046598,4.361586245934402,4.1901447439762505,3.516405060701308,3.2324921003431863,3.723561172257357,4.441142143555524,3.8203900555174233,4.957017439780111,3.9169286330690616,4.187723040327495,3.95450446164451,3.890532810854451,3.977974891291142,3.8129520521137756,4.598718041448874,3.592098847570624
LTR38B,4.105935640060245,3.10663626510678,4.473140443812533,2.979881007632542,2.9478446458462573,2.7469140583862957,3.4111487625998915,2.85421663167091,3.5697486375760117,2.7626275121293844,3.1631618451710226,2.11206190653047,3.4534041105817774,2.903788033006928,4.025117771685556,3.0602209054046665,3.2774714405526217,3.735111973886488,3.9669050376829467,3.0193962903726943,3.649999666475149,1.8912708889549137,2.6156178428291024,2.9328155238232796,2.8891825103998023,3.0262424765630866,3.1863617037068415,3.0726164082591785,2.8055904520944823,3.8934249388637276,3.652741927170275,3.3855947303438656,3.3238802311064446,2.731707335485708,3.7668703568080386,2.922707580356889,2.138633394544883,2.818648359515177,2.279999496262365,3.9892694729675253,5.330786868807844,2.3610766912920633,2.8612562646108066,2.732151878207209,3.140968589708866,3.303195013314185,1.5830600905000167,4.058932041354441,2.9128760664140523,5.224931378433237,3.424741623441159,3.541206861788447,3.720337954580175,3.523053502628631,3.613211453930536,3.738540797554271,3.8667980247497113,4.120259643560675,3.8503250142599277,3.305834943420489,2.6499740795130173,2.6558171490871394,0.9349198269554799,4.479735455013782,3.0099418037105092,4.246310872360854,4.337715408628065,4.493811129402554,3.2569771922683564,3.4676015278812637,4.142237465860179,2.987465078921503,2.3267980677009628,3.3529320412614227
LTR26B,4.288675951363374,3.520100332075135,4.1882316093813365,4.1413082726808055,4.066894044934843,4.304696466707482,3.8148726468184764,4.025621268519704,3.972390518251274,3.4978677391378654,3.316466990822305,3.58261341285732,3.890725147139853,3.572277591753228,4.5399536563147205,4.6315263277830825,4.010663964583977,4.75869503952453,4.7215568057467445,4.130146712665459,3.6826161927861603,3.4869972725776934,3.810983662010839,4.220748106699151,3.6517587683705917,3.700253287915465,4.133854842142781,3.6233887878677558,3.7250453368374736,3.70398085586429,4.427617313555558,3.8325756051753292,4.550406518307257,3.429663869585359,4.193108750652528,3.1281932392596388,2.599312253316054,3.171280674482101,2.7044641489148966,5.049673997668467,5.8515503475771435,3.961393111575358,4.327841222301962,3.7195396529354685,4.404268632725592,3.8653399904548693,2.72915297382744,5.120239278212247,4.206382189975642,6.348249391421665,4.255377768462025,4.108954868400391,3.808676610652752,3.494208821557968,4.224732876132028,4.8248069961962905,3.8499849938051023,4.530866345736566,3.6346748394110637,4.414649390849837,4.191009542816165,3.889875866096793,3.2144161741962898,5.518046448580388,3.209558170354865,4.889901960996631,4.957384556631972,4.779197142343042,4.718781603736811,3.9527226147426533,4.124615183713152,3.436297454021886,3.9938834960668284,3.5588455385292175
