miRNA,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
hsa-miR-3663-5p,1.269690230457278,1.7121056007980802,1.2986712419756363,1.6915766865671882,1.4205365288960463,2.066479780364907,1.9467655250928855,2.244343747555465,1.4755300515830443,0.0,1.888355648751081,0.0,0.0,0.0,1.294270031292342,0.766978538557116,0.8480789880445223,0.0,2.11359421615793,1.7524404732779295,2.464094775449164,2.8480619365295827,2.1370997693593776,0.0,1.5547526467709885,0.0,1.297570547995199,2.3424795419074824,0.0,0.9566237701982461,0.0,2.578011054591078,0.0,4.888193060185929,1.2131355164125777,1.7261518749043272,0.0,2.362906521485445,2.386022269656652,2.1805341982532065,3.6983056679683193,2.330257877812677,4.261903437967056,0.0,1.0851088498424522,1.4432085461355115,1.651564424502197,1.3054157496936585,1.3679429122439084,0.0,3.0583340774593393,2.574153017907264,1.5044104502154603,1.0889489202260259,2.2937414885667367,3.223943198063468,0.8107327324082467,1.1323865270751887,2.59085417246733,1.1135004863322844,1.0069256889594935,1.485147480222135,0.0,0.0,1.5049012596731575,2.7087043104261452
hsa-miR-548v,1.8176734156505387,0.0,0.0,0.0,1.3164549404355232,1.2137732308407059,1.279498820613131,1.7156583441110522,0.0,1.429972476876127,2.1933885987322284,0.0,1.2769267546207115,0.0,1.4418153523369601,0.0,0.0,2.4823617956200366,1.1206675910676218,1.501213665526131,1.4211787416175958,2.9441745050544563,1.7454498037532171,0.0,1.5547526467709885,0.0,0.0,1.2813183146537872,1.0175723541537056,2.1974433408588645,0.0,2.8148390782435637,0.0,2.5450093100415425,1.8626772599819825,0.8096224913792945,0.0,1.820681001864819,0.0,1.8017114616387104,2.010645106994017,1.415300418024703,3.048581783853065,0.730620669876909,1.3025374665760743,1.667990226644668,1.4201565155042057,0.0,1.164935711682519,0.0,0.0,1.162727686013572,0.0,1.4705621750490887,2.167483566953178,0.0,1.4034388142645435,0.0,1.639510583578329,0.9368438597638877,1.061629342589417,1.6211950610308068,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,2.053778615680667,0.0,1.588365975491324,1.0826346660559574,1.4642742260023205,2.0331646639981256,1.8041128510116486,1.4285792894298566,1.429972476876127,1.7826743330421402,0.0,1.0119158991114447,0.8889501873968411,0.0,0.871279351757021,0.0,1.71986581041476,1.7009183639431495,1.9260216608854328,1.8916850285305382,2.9441745050544563,1.8006268718070222,0.0,1.1965371843117112,0.0,1.297570547995199,2.1768018067145696,1.1257345739543965,0.9996828814117276,1.7409051506889124,2.4432180998079867,1.0870129074126704,3.837875378774657,1.343774270361682,1.1071661756720141,1.458194578483003,2.7060682906481253,1.8877879986647252,2.446052958955447,2.607691585807058,4.334300527911869,4.544826330635601,0.8409452650704907,0.9627278834046378,1.8162171131188383,1.082314469072644,0.889044883314933,0.0,0.0,0.0,1.7546193342891816,1.9946762245576073,1.0332830553882641,2.3529549589782275,1.7882399846459247,1.203226224129201,1.191511684329485,2.4582908016680394,0.0,0.0,0.0,0.0,0.0,1.9859764225947538,2.803295248678566
hsa-miR-3151-5p,1.3972021227298757,2.3298277531468683,1.4347531370714555,2.7170431166335525,2.376325413654013,2.8614224075190866,2.525689982987066,1.887455919903366,2.665068412248416,2.388475946607041,1.921929736859353,2.168607764554871,1.0119158991114447,1.1239669522926914,1.2144236703105573,1.9285820269415475,0.0,1.1855345160962634,2.459997273890099,1.3263784898773585,1.7326786831978425,1.9913742821151823,1.5008562258683644,2.600818438597217,2.395949470618833,0.9506290004604692,1.2351097987389206,2.0674185614936857,1.5317692056978913,0.0,3.6001065826685115,3.2512627120804534,2.3830172112873713,5.546636014021579,2.0272564190912967,1.002645151276764,2.382640627170038,2.296848313577246,1.7932019986329175,2.640248589011,3.924493972309504,2.8019788751990578,3.4425232211147865,0.8409452650704907,0.9627278834046378,1.907198049422681,1.9585438616193216,2.8158003379149115,1.3033965494095845,1.9883726237935948,2.4051635414894506,1.4620372038828617,2.9154487825566986,1.9020587181906432,0.0,1.8550042811701026,1.7652868377869548,1.5029265254180042,2.3871425959273513,0.0,1.2142974847142955,1.4119891420304767,3.293487094119405,0.0,1.9859764225947538,4.573729072456174
hsa-miR-1247-3p,0.919316988109427,1.4599910756590242,0.0,1.921291216898923,1.5176118924100697,1.8192252984722352,1.8548607026908646,1.7156583441110522,1.3298292717634466,0.0,1.745653952129239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.760115654199707,1.127395674984214,0.0,1.5160642608218582,0.0,0.0,1.1965371843117112,0.0,1.029652736929644,1.8643845888927302,0.900638921241667,1.3384184123829497,0.0,2.5344645352284263,0.0,2.9353963202842253,1.343774270361682,0.0,1.4031807162330627,0.0,0.0,2.1805341982532065,3.2536913680940267,2.3695730506865846,2.9550173276149594,0.0,0.9627278834046378,1.176822515938189,0.0,1.0595626445011694,1.3033965494095845,1.4426797664605417,1.918532532327006,1.5151092601065288,1.5044104502154603,0.8521073232355137,0.0,1.5671298019852893,0.0,1.3029544040675063,1.5769458795501226,0.0,1.0069256889594935,1.2535042812373778,0.0,1.3562778725383455,1.5049012596731575,2.554063616549642
hsa-miR-6883-5p,1.1298058982356944,0.0,0.0,0.0,0.9497840978691975,1.2137732308407059,1.279498820613131,0.0,1.3298292717634466,0.0,1.3611950114298141,0.0,0.0,0.939116231878681,1.4418153523369601,0.0,0.0,1.409700175609266,1.7437094455747428,1.2630520143726967,1.6755282626384367,1.9913742821151823,2.002379620846052,0.0,1.4898740925713503,0.0,1.1698219852141538,1.4650605313390153,0.0,1.794728696211339,1.029338409817234,2.128717916860303,1.2662898524367323,4.114525425791534,2.0272564190912967,0.6800562231027918,0.0,1.7234509510289018,1.1963720086277176,1.8017114616387104,1.679587139025701,2.6821791396619874,3.4425232211147865,0.730620669876909,1.025215644649202,1.5027716267069815,0.0,0.0,1.235826568975869,0.0,1.918532532327006,1.7546193342891816,0.0,1.0889489202260259,0.0,1.7182354480324145,0.919310777660946,0.0,1.5769458795501226,0.0,0.8291464593713614,0.0,2.0463488712601907,0.0,1.2187702186356768,1.955840292398937
hsa-miR-6852-5p,1.0799922036950322,0.0,0.0,1.2253101767308054,1.5176118924100697,0.0,1.5377409031951776,1.9662461576980506,1.2777981425586349,1.5540854257120842,1.8539815777050819,1.1689842406906246,0.0,0.7270512121035156,0.0,0.0,0.0,1.5418690121421723,1.7009183639431495,2.253780448924249,1.941017594140194,2.0356810093775786,2.048698300896776,0.0,1.6763628002772641,0.0,1.297570547995199,1.4063753737220193,1.4508998746669244,1.082127421860343,1.029338409817234,1.7259759118836129,0.0,2.774764680051476,0.0,0.0,2.0658750353732795,0.0,0.0,1.8548715311283317,1.854591423458554,2.06880010931291,2.747445710648854,0.0,0.8974105563462669,1.5027716267069815,1.3690622959820795,0.0,2.732597034779632,0.0,0.0,3.3192310358078787,1.5616463214575902,0.9150613900806579,1.6108643377956091,2.2517787235073383,1.1146538917301765,0.0,2.652831329654516,0.9368438597638877,0.0,0.0,0.0,0.0,1.452035768761405,2.3181394220940255
hsa-miR-3670,0.861519842710816,0.0,0.0,1.3567447935882786,1.2042765888050828,1.405607613333874,2.3683986897519724,1.9662461576980506,0.0,0.0,1.2598135217208304,0.0,0.0,0.0,1.369928064370999,0.0,1.1891375054954287,1.5418690121421723,1.940473599742371,1.5550809283128697,1.8406056408885458,1.7467957320922178,1.8537711540791515,0.0,0.0,0.0,1.029652736929644,0.0,0.900638921241667,0.9566237701982461,0.0,2.068927087501636,0.0,3.1138985691075427,0.0,0.8899561308737064,0.0,1.7234509510289018,0.0,1.7465173751935925,1.5498871375641667,2.06880010931291,0.0,1.1288444181647639,1.1979153717908788,0.0,0.0,0.0,0.0,0.0,2.0996007393436864,1.8813018456233894,0.0,0.0,0.0,1.7882399846459247,0.0,1.0063294427445633,0.0,0.0,0.0,1.4119891420304767,2.0463488712601907,0.0,1.786904363198135,2.1118344469364647
hsa-miR-4695-3p,1.6906626183676718,1.7872206694620285,1.2254930688667405,2.388790433829238,2.0265259333465697,2.277494210783741,3.202949141626452,3.610540127291678,2.7050179179893306,1.144240215974433,2.9140692276302538,2.4580459209871006,1.8651773329534325,0.0,1.9157156850524835,0.9207319168930812,1.1376042594722289,0.0,2.012233343740643,3.129943766939774,3.612349586021942,2.416901118595812,2.409749879305777,0.0,2.035811673277975,0.8859045143533134,1.574785647958167,2.6257859103395105,1.4919011007249736,1.4356992581649766,0.8325384817671977,3.018216850911428,1.2662898524367323,3.4427767355051246,2.1030021104226178,1.3537122859117907,1.091414033350827,2.362906521485445,2.4494247994148455,3.080488293380987,2.819514366901274,5.343225744813869,5.141254097498839,0.0,1.0851088498424522,1.907198049422681,2.240243371242467,1.16298307310082,2.1701930948710033,2.044078074278929,2.7684021768218514,2.694073529031504,2.391840279720006,0.9150613900806579,1.7047757287471634,2.883664819301666,0.8107327324082467,1.5488700937022972,2.622175537319501,1.9972459543568724,1.3523449112659274,1.9659935302200842,3.2044234522242956,1.929195703726984,2.256472964958314,3.235230880866105
hsa-miR-1182,1.0799922036950322,1.858617601612088,1.4982649378635562,1.588365975491324,1.0177380349933327,1.3444538502959729,2.3003441001269986,1.8041128510116486,1.5650822683206635,1.3636679033303856,1.745653952129239,0.0,1.1504978219693038,0.0,0.0,0.0,0.0,0.0,1.3595029589239338,2.005560851965553,1.4890920041716735,1.5160642608218582,1.566000754280437,0.0,0.0,0.0,0.0,1.8643845888927302,0.0,0.7702557158809314,0.0,2.2945210228877855,0.0,4.1960897460704665,1.4049097065630087,0.7245504881760227,0.0,2.078321248578945,0.0,2.2615107524949747,1.4073647149592132,2.248259613370172,3.5742193291426334,0.0,0.9627278834046378,1.667990226644668,1.2039332288493003,0.0,1.7534052624046257,0.0,2.2604568395909523,1.5151092601065288,1.3176706473400728,1.2441142190882706,1.6108643377956091,1.644660042841882,0.0,1.7192767956738417,2.106223306535021,0.0,0.0,0.0,1.656396878742503,0.0,1.397159170003388,1.871025281351629
hsa-miR-4281,2.3670985455377713,2.797765578266171,2.217247812417123,2.6157032453919866,2.1826978806926607,2.4324558913387304,3.024626692992941,3.508926958419175,2.3493577142630135,1.7222755029525287,4.169706244113933,2.168607764554871,1.6944310143971777,0.939116231878681,1.6981371663649056,0.871279351757021,0.0,2.3076841330525073,5.09089854524237,2.625115906422466,2.5300623773686923,4.696289039466209,5.222676357081549,1.858766340711112,3.290549044003462,0.9506290004604692,1.8495317448341486,2.433460615001729,1.9980943253626282,2.1215019613099275,1.2427110566034592,1.9413551730047807,1.740871249505832,3.775557606193085,1.7727658785390488,1.2661199445294018,1.2243076039169727,2.1549008865337047,2.4801108929126254,2.5783763135702333,3.5365108596567025,2.990314040507368,4.6678805494318425,0.0,2.5438002370109185,2.389791323651653,1.88770326369817,1.6638451528322662,3.5794492676541374,2.097712346434535,4.934194156214497,3.3633145912615543,2.8708552919033776,2.440486247817021,2.167483566953178,4.720130952256436,2.3542502242498875,3.9953478550045345,4.764503539236099,2.7517590445333986,1.3523449112659274,2.016224026889743,3.0764151064646867,2.8247531523321507,3.624645677344393,3.5399897913438645
hsa-miR-4278,1.6570824837557383,1.9916128156895894,1.2254930688667405,0.0,0.9497840978691975,0.0,1.9467655250928855,1.6214242273365553,0.0,0.0,1.921929736859353,0.0,0.0,0.0,0.0,0.8200713039900641,1.084161832827874,0.0,0.0,1.5550809283128697,1.4890920041716735,1.5772977466625404,0.0,0.0,0.0,0.0,1.029652736929644,1.5214515423918407,0.900638921241667,0.0,0.7230604868281082,1.8730733751604407,0.0,3.302497199629013,0.0,0.7677134585083807,0.0,0.0,1.5831099725203628,1.2865603287969782,1.7403114307056975,2.4451282371711143,2.8549614189971653,0.0,1.1979153717908788,1.3161551636186297,1.8509343376390484,0.0,0.0,2.294288597750257,0.0,1.7097931168479112,1.7702695472998355,0.0,0.0,0.0,0.0,1.7589092901826302,1.8124063980643876,2.3893445767354806,1.3523449112659274,0.0,2.459491229952169,2.6564526327850038,1.452035768761405,3.1296588384540516
hsa-miR-3612,0.0,0.0,0.0,1.8781816017127628,1.1447372891828107,1.4642742260023205,1.3485205369133813,2.0409553248024905,1.109399120336527,0.0,1.501044345394631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7852677972196465,1.4452568378326272,1.5539515379027995,0.0,1.688078234340206,0.0,0.0,0.0,0.0,2.2114944602406172,0.0,0.7702557158809314,0.7788376937266188,2.578011054591078,0.0,3.570616887634711,0.0,0.7245504881760227,1.0200756548165852,0.0,1.3371218138396024,1.6891274063513,1.7985826869250947,1.55827325262717,2.631267588666488,0.0,0.0,1.3810800495476736,1.017431017922464,1.16298307310082,0.0,0.0,2.2604568395909523,1.9211724088722713,1.5616463214575902,0.8521073232355137,0.0,1.7182354480324145,0.8107327324082467,1.2483088426934532,1.5769458795501226,0.9368438597638877,0.0,1.5547743545852937,0.0,0.0,1.786904363198135,1.955840292398937
hsa-miR-3155b,1.0799922036950322,0.0,0.0,1.3567447935882786,1.0826346660559574,1.4642742260023205,1.3485205369133813,0.0,1.223820062540235,0.0,1.2063196270508867,0.0,0.0,0.7270512121035156,0.0,0.871279351757021,0.0,0.0,1.6568191788288753,1.7524404732779295,1.5539515379027995,2.078667475048775,1.2856629984120362,0.0,0.0,0.9506290004604692,1.1698219852141538,1.4650605313390153,1.1769193044422792,0.6671897649486715,1.1611086054194777,1.5621595835280584,1.0870129074126704,2.6413446292620506,0.0,0.8096224913792945,1.091414033350827,0.0,1.4653523616914714,1.20701678627444,1.679587139025701,3.7846614292390557,3.297586479479714,0.0,1.3521344098285182,1.2481702455837704,0.9494915318805598,1.2594830783994355,0.0,1.523289886613259,2.6571836999948775,1.3496505858579606,1.5616463214575902,1.2441142190882706,0.0,1.7182354480324145,0.0,1.6785247223772402,2.1922184864109764,1.0569847764609357,1.1651815226214899,0.0,0.0,0.0,1.786904363198135,1.6847904883504514
hsa-miR-6777-3p,0.0,0.0,1.1484037943972083,1.2925237375844032,0.9497840978691975,0.0,1.6513706722388282,1.9662461576980506,1.0485952588828025,1.144240215974433,1.2063196270508867,0.0,0.0,0.0,1.294270031292342,0.0,0.0,0.0,1.5158065644372483,1.05446343606757,1.6160201888992107,1.6924793510743916,1.688078234340206,1.0229184627452028,1.350648196175545,0.9506290004604692,0.0,1.67849481060818,1.0175723541537056,0.8664470424905376,1.4285541025557933,0.0,0.9537850860518639,3.009467857293725,0.0,0.0,1.159390461094073,0.0,1.4026613027926862,2.546415801011681,3.411387146795425,1.9699396103795765,2.631267588666488,0.0,0.0,2.033739842223537,1.2039332288493003,0.0,1.0903806053495193,1.3572976323080213,0.0,1.2899939774954823,1.4448097233558226,1.142546495032022,1.6108643377956091,1.5671298019852893,0.9706816406693307,0.0,1.4430368777463642,0.0,0.0,0.0,1.656396878742503,0.0,1.5049012596731575,2.3808348188787383
hsa-miR-125b-1-3p,1.1779568658134305,1.4599910756590242,1.2254930688667405,1.1548115394397622,0.0,1.0700656592485491,1.5956742143445386,1.6214242273365553,1.3800490245178767,0.0,1.1507655912781292,1.246947128251047,0.0,0.0,0.0,0.7118570022165335,0.0,0.0,1.864956831812292,1.3263784898773585,1.2749366610594262,1.636037724511322,1.9050271240263874,0.0,0.0,0.9506290004604692,1.029652736929644,1.4650605313390153,0.0,0.9996828814117276,1.3932514679668497,2.8858653165795674,0.0,3.4952798109394365,1.4049097065630087,0.6800562231027918,0.0,2.6542484217701245,1.7932019986329175,2.375042943305344,1.7985826869250947,1.9699396103795765,3.297586479479714,1.1288444181647639,1.6584624607187395,1.667990226644668,0.9494915318805598,0.0,0.0,0.0,0.0,1.227763714864973,1.3826402661209134,1.0332830553882641,3.9810583996254816,1.4851952913619568,0.8660429696973185,0.0,0.0,0.0,1.114334315063952,0.0,0.0,0.0,0.0,2.183930855510088
hsa-miR-4665-5p,0.0,2.278682593204112,0.0,1.2253101767308054,1.0826346660559574,1.2805926810602326,1.4773835229551888,2.1119854542584804,0.0,1.4933631969087948,1.5448022861929485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940473599742371,1.2630520143726967,0.0,1.898457121702786,1.9050271240263874,0.0,0.0,0.0,0.0,1.4650605313390153,0.900638921241667,0.8191529222760051,0.8843119160401463,1.9413551730047807,0.0,3.3602558466200496,0.0,0.0,0.0,2.296848313577246,1.638570108874842,1.8017114616387104,2.702304395533811,2.5853130484023406,4.051990105317978,0.0,1.1426143942711238,1.6149922021147216,0.0,0.889044883314933,0.0,0.0,3.0583340774593393,1.4069379895261989,1.5044104502154603,0.0,0.0,2.480439483462731,0.0,1.6365879729145163,2.526094540255333,0.8728006270295618,0.9500657704368259,0.0,0.0,0.0,1.2807166531582506,2.803295248678566
hsa-miR-4461,1.5513811901601076,1.9916128156895894,2.394623237443446,1.8781816017127628,2.1222422827783434,2.175841539885592,2.5840995351496994,3.5857998867000203,2.3239263972389432,1.2941686355228998,3.1305567657824347,2.424886221702531,0.0,0.7270512121035156,1.294270031292342,0.0,0.0,1.71986581041476,2.4854345175535353,2.11720676761046,1.6160201888992107,4.022616236374237,1.688078234340206,0.9547211278656094,2.1239678940727833,0.0,1.574785647958167,1.949056616100397,1.1257345739543965,2.020583613034087,1.2818442475223173,4.535597346327876,0.0,5.35395775636635,0.0,2.5026022584037872,1.2864290101075877,1.820681001864819,2.139206695656624,2.3003560277257615,1.4073647149592132,3.404103092121915,3.8588586170146915,0.8930970744095253,1.6973606482757564,2.033739842223537,1.3160918828565185,0.889044883314933,3.0003016016046273,2.149423951484771,2.0119054374278202,2.4157075772550782,1.4448097233558226,0.0,3.6909999860865805,2.677768006743142,1.1146538917301765,2.0419752770281314,2.652831329654516,1.9358853609655953,1.1651815226214899,1.6211950610308068,2.0463488712601907,1.5985125492219856,2.8740237026226394,5.030053506238991
hsa-miR-6757-5p,0.0,1.549015204618756,2.0993119015587904,2.4781163278764464,1.3164549404355232,1.2805926810602326,1.6513706722388282,2.677991717904796,1.4285792894298566,1.144240215974433,1.888355648751081,1.4583539688392642,1.6483887902754661,0.0,1.369928064370999,0.871279351757021,0.0,0.0,0.9845745902037389,1.6571329013303258,1.4890920041716735,1.7467957320922178,1.566000754280437,0.0,0.0,0.0,0.0,1.5757210467334273,0.0,0.0,0.0,4.321706633694595,1.0870129074126704,3.8779736178887534,1.1430943964912312,0.5867264736658049,0.0,1.9974477004617992,1.4653523616914714,2.0947408371533407,2.76209937636097,2.5853130484023406,4.1815648897812485,0.0,0.9627278834046378,1.5599727793867344,1.2611022176224358,1.1121993795986347,1.4297247081783044,1.3572976323080213,2.6571836999948775,1.2899939774954823,1.6697256902099407,1.2441142190882706,0.0,2.3005022520763556,0.919310777660946,1.6365879729145163,1.4430368777463642,0.8728006270295618,0.0,1.3349218795406228,1.563949100417845,0.0,1.5049012596731575,3.4839718599217346
hsa-miR-548az-5p,1.0283968292871877,0.0,1.4347531370714555,1.2253101767308054,1.1447372891828107,1.8192252984722352,1.3485205369133813,2.0409553248024905,1.4285792894298566,0.0,1.5872719954191379,0.0,1.2769267546207115,0.0,1.369928064370999,1.0148249241782061,0.0,1.1855345160962634,1.6113293852351527,1.4452568378326272,1.6160201888992107,1.6924793510743916,1.5008562258683644,0.9547211278656094,0.0,0.0,0.0,1.4650605313390153,0.0,1.4039956080106082,0.7788376937266188,2.1861290798650863,0.0,3.272726932732205,0.0,0.9660515114078395,1.0200756548165852,2.227619680386863,2.1771581718989963,1.9061421860568752,1.6161941707894203,3.615096157179228,3.1364460222775885,1.0391134768578993,0.8974105563462669,0.0,1.1444050227978322,0.0,1.3033965494095845,0.0,0.0,1.6635293096016892,1.1782349215432248,1.194223986047424,0.0,1.644660042841882,1.0202860316953464,1.1323865270751887,0.0,0.0,0.0,1.3349218795406228,0.0,0.0,0.0,1.7809108881185636
