TE,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
MER66B,2.46790896578087,3.4883058519206678,1.8830888951106433,2.3558650791227227,2.335107094437856,2.261645344818063,0.899712430686208,2.46075651774576,2.7106037946565897,2.8124221652724137,2.6020919295726843,2.8036296966801753,1.9501401950287458,2.871239977396711,0.8232063103482761,1.2807277499102006,2.5513336568076843,0.9910861101129316,2.668765044561435,2.0984775103232045,1.4586297956735723,1.719761309657425,1.6403792744889762,3.070150042679672,2.3925750163216373,3.1926692314726712,1.4306891698166233,2.2048371718436828,1.0996684895470452,2.0487180442648496,1.5966394751578863,1.6245795078866516,3.2892519268026827,3.9208131030175473,1.9878359795668834,2.533839158363946,0.8778847802166101,2.419365082187819,1.9637463805777584,0.8184264328377947,2.5859281196937056,2.2624800653679795,3.624633907214574,3.535170834410789,1.8458355308806942,2.2984441135262608,0.6305787530664874,2.310576607840761,1.7143296971024842,1.202937472490862,2.922495224307192,2.629912797340012,1.9853100233275294,2.2023287480807436,1.4349679838208884,2.2200090509332857,1.5694599295695977,3.1632583278272204,3.3824625620145654,3.655845131517901,2.729957997561779,1.1760373742499506,2.4793359316067014,2.1349669466575802,2.1093271764128607,2.66624682609632
LTR38A1,1.9997608318271791,2.3224716485099166,1.909073876591072,1.1370289617055034,1.3109765795518096,1.3119441193354902,2.2579672937625586,1.1679365477742412,2.8080161462014126,2.0376631369254254,1.7086990890830769,2.2983033568335953,2.7771162368761835,2.6932974557734783,2.1510203021276433,1.0300941710610243,2.005886351659406,1.5713597591373676,2.022519504170633,0.606709076084904,1.7953469162114597,1.2688824596891966,1.9153788332047135,2.7890514532134505,1.7035415613421794,2.249636917997845,1.5007854651585248,2.179995856986093,1.0684039639851612,0.9226868487303701,1.39205002002062,1.426176842090916,2.936867609687997,3.91725353160207,2.4916737575312866,2.195609315890698,1.8341685955182108,2.242699546196171,2.3436500586640845,1.8909984281313776,2.8053650395996237,1.3260740901353323,3.8073183756891615,2.3068746231334707,1.8992174238049895,1.3943375960168578,1.2967096356470367,3.0544860652506,1.7069958140342045,2.3681394044558104,1.421103986106758,1.3759965383764665,2.15095802210827,1.4259996567548334,0.9349166901439149,2.6296926876734026,1.9343736492951338,2.617476613797731,2.2028021940671536,2.9868046965023964,2.095193906915821,1.999034810496541,1.9838292761361576,1.8963907132406883,2.032073636554424,2.2006798744371285
LTR38,2.8991969675642526,3.964109991681489,2.668633216958576,2.535332813802393,2.265595393235668,1.9875091973384367,2.446465105880908,2.5819787915233308,3.241697927468613,2.6700613632767807,2.9991040603259886,2.3781517881079575,3.3431430454109523,3.3892493250731914,2.302479604437012,1.9701325438039463,2.384849777968708,2.889181895203143,2.34593647438685,2.75501530566224,2.6297243927122427,2.5690338646044735,2.764742900379975,3.53504378020703,2.307353174528825,3.0893732191285617,2.26676621869755,2.8184494742157744,2.4712339255057123,1.9508624368154355,2.4410827443586793,2.4165329645631703,3.3509175147213606,4.8301910403951505,2.6114248452255016,3.0678905794406206,2.3027606180278313,3.6294974733086898,2.6495309061752237,1.7142209953345986,3.3198386462240745,2.590717615220672,4.767424282328316,3.236127204331975,1.3045450258228926,2.9775806548037376,2.726530617238996,3.0544860652506,2.0947028243706605,3.511831324840003,2.5245802609446812,2.7920299447692414,2.358810141358486,2.1289573183409765,2.216337190262965,4.000979483980792,2.1462843517300043,3.2732590401324466,2.4606530351014464,3.117037672229579,3.2184662547168035,2.341359012507484,2.6099460891611503,2.8456299622883883,2.281669644674799,2.726885439895479
MLT2F,1.7256025558264472,1.926500067495539,1.5044269363491534,0.9704275241468321,0.8846679422448088,1.688913595308096,0.5311482764962084,0.5837697574306581,3.0169778919613455,2.0376631369254254,1.7898187257730278,1.262774533898176,3.235158195068728,1.4007401717580605,0.9878754518498893,2.116000094919985,1.5901959980756473,0.5781771618944341,1.960795087534281,1.0324981611502342,1.1605940919960045,1.718456312693608,0.3242480260536316,2.304852108338954,1.5728269820093401,1.9084785093768124,1.7169730450613454,1.1771256360445124,0.9563405361368753,1.4809293509831134,1.0241645633522103,1.769974946377262,1.7440297050210916,1.934186861171496,0.9807835764484781,2.2644261936642875,1.5268115123089137,1.7271765080153767,1.6589216745038728,0.8917674410871173,1.7242055726652659,0.5872673022078682,1.749994090365607,1.0376117947178005,2.5945961976758696,1.5804382468284743,2.246635252257955,2.25699699745765,2.651807071881961,2.293540290371172,1.6310481128493735,1.4974313773797112,1.8170361603967828,1.769775493848772,2.4747997335408662,2.2903377372507685,1.6858868774717564,2.278748503729463,3.4073443066669724,3.2648590075105774,2.8666934209229438,1.651199278264456,1.9838292761361576,1.4503245426226488,1.4326695454855036,1.699595839000806
AluYe2,7.347538795566626,7.820446757398155,6.362880284026328,7.070019347317918,7.2374173441356415,6.4497263357645975,6.130839864609204,6.313573348268146,6.955500815392106,6.341509066271437,7.59701771072635,6.977733501233783,6.775796997098535,6.943369085699382,6.19223440293695,5.78738898464499,5.762500285268752,5.6361947999210225,6.951721540594912,6.192226669484795,6.149318536138577,6.6409769187746015,6.824378619265533,6.647964400418444,7.5393139064583155,6.864836359221998,6.732328730093467,6.444388251606335,6.422871884466416,6.470629940225111,6.719451397638751,6.097726556329968,7.812803691708442,8.046194147559632,6.489475541035348,6.54799255058475,6.645681723701099,7.877442469475976,6.461576537821278,6.6090771809628395,7.652169893778219,6.937681833858401,9.134938147872997,7.155725489293966,6.682402859406341,7.2479877558090715,7.11121823117176,6.83283882224007,6.508093639325099,6.4069487312266045,7.700615395870573,5.866415932382232,5.5540258832999445,6.1699456488819475,7.188309682056261,6.656208634312935,7.4182620222986735,6.914513436360814,6.745232041966433,6.893290711328598,6.204917929038005,6.81862512703512,6.228014401640551,6.353846130568658,7.10736669512409,6.632652650856999
LTR1B0,3.672309875296321,4.533926849430716,3.491656002108577,4.227456888418973,5.213338327050642,4.133178007050943,4.073683164206413,3.0641539494574097,4.640041033812687,4.157103989094963,4.721127820956095,4.434259080713789,4.59469117026444,4.375157380024033,4.56175669172783,3.8844255263674747,3.845346276222641,3.792225659972967,5.542110811733541,2.992034112105181,3.743015890850728,4.003788151941583,3.566113624187718,3.7548170130489367,5.281793396047047,3.9305092182185173,3.8387881678619826,4.063904891645408,3.3195001622778273,3.250200615127615,3.9944648475433393,3.0324028978815427,5.138570715545334,6.121922289279493,4.984182945695794,3.914132554395058,3.3445127244280615,4.406443771395639,4.17942655931237,4.186662354395362,5.300916436635969,4.2421250608154075,5.770151792781362,4.138083500393102,3.210067072132092,3.4283314049543656,3.574873734979305,4.435117111464305,4.06773912092093,4.13095647216153,4.361583367244339,4.190142257480761,3.516401738121744,3.2324889933590466,3.72355509302781,4.441136787462965,3.8203870829545887,4.957012060631658,3.916915686673202,4.187711297373253,3.954495967113552,3.8905299303825007,3.9779708981069932,3.812949730223408,4.598715690836819,3.592095873188724
PABL_B,5.192409025594287,5.4925494717091,5.140216670444598,5.112415420136543,5.2396887254553866,4.715645074618743,4.6506332364723795,4.527485827977258,5.673464475795523,5.4276852517413126,5.3937638444058535,5.613666769918081,6.078738413070473,5.283131413032022,4.977969135592482,4.445704748347355,4.838168364499362,4.846123061718847,5.0437140047411155,4.98771112902779,3.95257049138144,4.651073222558849,4.943766294508531,5.5258008979592725,5.19216975514177,5.3101580290916806,4.789905973143267,5.146861502343834,4.212447444830092,4.315996415134191,4.665265275755738,3.9508700197990927,5.928170596801316,6.98344173370529,4.953257272004994,5.203835539871888,4.577081628226449,5.768160708478172,4.981450320262336,4.235754979445603,6.16980862344275,4.7116219118349365,7.621538698089269,5.464568393216875,4.417179507432074,4.986075188858868,5.405364732311838,5.4867522282519445,5.134552015862914,5.6742295289743945,5.163109861828385,5.200287774130021,4.941140255678888,5.0071400417031855,4.633875461935343,6.508713417651277,4.343584399057003,5.661272859563631,5.527494695804094,5.840521099782642,5.541343332625714,5.49216469612914,5.2836890331351105,4.8278492014590215,4.816269671804644,5.0528270990143715
MER89,2.299306164358733,3.536673753045867,2.522530909436906,3.268253285652615,3.2097358250487416,2.4457999075589085,3.274863781367921,2.2451009955084804,3.1994672691153623,2.8503191319172174,2.778356551816134,3.0492390587946288,3.932731538231841,3.486295706151254,2.9330098228490957,2.48168467908418,2.8547532713135446,1.984687862152419,2.439417857650956,2.4445726945611437,2.843476046704444,2.8055876198252876,2.65357493021561,3.3027033284648373,2.791733279864954,3.729922082784293,2.438937226261073,3.4040258444211893,2.1014269390972915,2.631040476833725,2.136424394608862,1.664224454942978,4.108696443015969,5.01321234420931,2.4278519347324052,2.6199867952835847,2.5753785055777327,3.5659564027985295,2.947323593543952,1.6501301796579102,3.95559950317608,3.093555778004172,4.955004129002408,3.109860836698453,2.6439041555491296,2.8745508814317025,3.0502225929503357,3.4366792541229847,3.008281219831924,3.886462881558944,2.893743418077798,3.3387066352239074,3.2108474514562335,3.0825369748767026,1.24346822990385,4.2176446380778945,2.545455086502111,3.3203873272080933,3.0369346575441045,3.5904843135974778,3.2569690618789866,2.341359012507484,3.379010235847483,2.7950747677809837,2.494385989686236,1.5961191679686324
LTR1F1,3.5185500395435945,4.423338237616748,3.648471203671802,4.074694939498054,3.543444399856904,3.7574531802645725,3.3710804123626184,3.9046178513748986,4.472612234301143,4.018629008776707,4.437699142306895,4.610578380147869,4.062610227880656,3.8260387477431754,3.9808390496568915,3.253191842493875,3.483067917028298,4.016666324497852,3.541644958253252,3.912164284878258,3.4694908944139184,3.2624771556870997,4.437838523104854,4.282490011926802,4.127483089825593,4.232917473272247,4.017790122860451,3.9174530935051304,4.056631655736782,3.649608093221944,3.3058157610651535,3.6166929534897387,5.364543301624638,6.291053874727459,4.623405387674963,3.3496398714175966,4.326773959232512,4.399303579120127,3.6808660453533224,3.097520490919102,5.494408329043266,4.344468302488337,6.085238306905988,3.9669502458220665,4.145061747432537,4.6116707117355125,4.433001588659691,4.379483688918544,3.7256379818091236,4.5553454631754455,4.69597510238298,3.753807364017036,3.681949051336632,4.185676796846837,3.3311264347908938,4.19999126138702,3.969984541013191,3.933759966178017,3.8724073532563623,4.61958158045542,3.6483778774585245,3.9156023715082684,3.8141594752113757,3.594651010322295,4.289088471734674,3.4942477979592046
LTR77,2.9857821626983596,3.4860455886022965,2.9227709427255433,3.1169251673883966,3.5852528054465838,2.7137718087733558,2.2579672937625586,2.3894190481058417,3.50705619819713,2.7326833795372028,2.817573860090606,3.232262636027534,4.350076482970155,3.486295706151254,3.5323255712881556,3.0880625965193844,3.3575733377435335,2.8403668159295963,3.5298312487483767,2.8098236925217606,2.074603422951245,3.3453060843055495,3.2957831033020883,4.637687386506799,3.0592227297356125,3.211384382425498,1.9049469160982468,3.4380017220575336,2.429869881715737,2.9647465327714255,2.9065162178679507,2.2065558692206526,3.9348917446780702,4.722173099990261,3.135583478791522,3.6076376592645127,2.0281413639939205,3.608626529296714,3.3716263874998984,2.4757045000816325,4.117551103741375,2.4650822993431123,5.412743091573753,3.527103668730118,1.8992174238049895,2.6433860070182535,3.188366993597868,3.941465860804261,3.008281219831924,2.956886856375649,2.866341906489402,3.3058325788257554,2.751758666844541,3.0825369748767026,1.24346822990385,4.287762900566314,3.2117574135170566,4.6109632121729085,3.32327159614293,4.315369404494187,3.053274994403601,3.122243106694292,3.4866651342563397,3.2351063556841235,3.1504464856248764,3.1116220262277903
LTR38B,3.106633322968841,4.473136584323369,2.979878693180337,2.9478434410819294,2.7469130192688347,3.411145855476335,2.8542160783563912,2.9037874095954144,4.025108164839684,3.0602169618700508,3.2774682604861924,3.7351101063667604,3.966893671996745,3.0193942156860856,3.649998360928582,1.8912673746670607,2.932813002628949,2.889181895203143,3.026238815450123,3.1863603609818116,3.072614837684487,2.8055876198252876,3.8934245997533745,3.6527366933365304,3.3855921538190277,3.3238766545323464,2.7317045322001925,3.7668686708674257,2.9227064025911296,2.138631397141802,2.818647079483685,2.279996734699505,3.9892662965208623,5.330782899201218,2.3610755601579747,2.8612515310543425,2.7321495723208997,3.140965633865784,3.303192215632113,1.5830592682757114,4.058928916839744,2.9128754378473127,5.224928059692353,3.4247402459757312,3.7203312347758875,3.523050880600789,3.6132064915499815,3.7385357527761434,3.8667909233411613,4.120254337068327,3.850322198169971,3.3058325788257554,2.649971018826636,2.655814223888482,0.9349166901439149,4.479730092098766,3.0099390018324157,4.246305607128709,4.337702230024213,4.493799256109226,3.2569690618789866,3.467598718354163,4.1422334435568455,2.9874628943646764,2.3267961046079386,3.352929115372987
MER57C2,3.260997513469141,3.4133023222786405,3.369066993388007,3.671416157721846,4.253406301429054,3.757832751285838,3.0556554271560836,2.6520477850689086,3.993329077391372,3.9153017901010787,3.3872369532172173,3.7045783210672902,4.338333559904228,3.877780676454642,3.304434021160434,2.7302478403422827,3.28000944500187,3.3394028067100257,3.790113278776499,3.316237582317289,3.3098188842981457,3.378018826042049,3.5854723308925016,4.369107115899863,3.544186831014866,3.843101458297406,3.1006852538545564,3.460236713551471,3.130605449525283,3.109458651380637,2.2707249135599876,2.939311205644111,4.383331573708195,5.35211335131135,3.6543633314041633,3.9794392184174012,2.9178043024301656,3.9099072394269756,3.302168637470182,3.252879511678988,4.912021707574911,3.5895589025816106,5.632598210529229,3.500079502910037,3.3218751756922877,3.3545109786322254,3.651182817034213,3.869068867799406,3.3674295122455806,4.237579192375342,3.0316989688910274,4.266443429773253,3.122121333266848,3.62870755467604,1.7134541369740475,5.157857008693515,3.228193240533454,3.5245380898739227,3.782029149136289,4.735504740565119,4.077042973511648,3.598192228361511,3.237060531870661,3.3830568955359346,3.1355646648387485,3.3418653808531147
LTR26B,3.520097293646884,4.188227789621273,4.141305772469866,4.066892743371969,4.3046953074811185,3.8148696660676564,4.025620665832084,3.572276932686747,4.539943860784388,4.631522027822486,4.0106606388239685,4.758693094960004,4.721545123784144,4.130144481260622,3.6826148847135087,3.48699289042986,4.220745361171785,3.6517581137617046,3.7002494356037436,4.133853419636357,3.6233871500575927,3.725042281779732,3.703980520187067,4.427611891854649,3.83257295601964,4.550402714503338,3.429660875740216,4.19310703051876,3.128192037741791,2.599310095486803,3.1712793486092394,2.70446120484705,5.049670710120295,5.851546347323583,3.9613917972208434,4.32783600669126,3.719537144581455,4.404265456394734,3.8653370909996747,2.7291519258044747,5.120236049833058,4.206381504430268,6.348246023357615,4.255376329084286,3.8086698580813065,3.4942062045750673,4.224727761181224,4.824801735284248,3.8499778985224005,4.530860959054308,3.634672057145278,4.414646883586352,4.191006101404765,3.8898726237290484,3.2144103056767848,5.518040956547642,3.209555317160427,4.889896590369456,4.957371138605141,4.779185170073956,4.718772868336648,3.95271972548388,4.124611164377378,3.4362951851928414,3.993881198154466,3.5588425704183138
LTR34,2.5472234492259274,2.888112887305306,2.3599481118333014,2.0419854373336306,2.3277198811849416,2.585998705199693,1.6894756546333838,3.04124748477741,3.701151793130176,2.9057252291368174,2.5176218776850985,2.3781517881079575,3.582286805399466,3.438588369335652,2.6798611599747817,2.7284975820841675,2.4918725331900804,1.8919204990841523,2.9003702100994326,2.6980422249677307,2.234649673340538,2.841499946581913,2.4016846980591295,3.680718624609941,2.307353174528825,3.1312006676185744,2.2203098073211676,2.654729684960554,2.2981472431593053,2.196156814734567,2.3603994738518543,1.664224454942978,3.2944525333663894,4.736125979756268,1.7798238820393382,2.566484580831041,1.9663368689322807,2.7415973090233154,2.703629707330189,2.319643914473311,3.3198386462240745,2.4650822993431123,4.551757957181989,3.3145553524433637,2.0531546790962425,2.316497285168109,1.8895755077656586,2.6535041840918905,3.2563949805998784,3.886462881558944,3.0234487593619814,2.642069110825192,2.7017623451480604,2.279772640104843,2.3513487670192688,4.1738773160006994,2.1462843517300043,3.650500892322127,3.668131814269256,3.424313818034779,2.915649346908282,2.5666146218669086,3.3412629157755016,2.8456299622883883,2.370553748790488,2.86694224111862
LOR1b_LTR,4.158217455644011,4.30404878025091,3.4481445045499695,4.141101043663907,4.449924522872246,4.341018789831605,3.6147561482459496,3.0598243090727255,6.1692677891905525,4.555605473714194,4.748700556498357,5.748560612127022,5.746925007525504,4.764625278249114,5.205736719348605,5.418235065225977,4.867801677952326,4.963488598673731,4.002820873424849,2.7024984134415018,4.0942141468024715,4.751615820605935,4.094060117218928,5.633214242880043,4.488384390507802,6.009102449556124,3.6859256251575254,3.7366876638375977,2.998393372100774,3.3162271514565624,3.721359177354433,3.3108808474165774,4.831494085357309,5.734858634815157,4.281489639539383,4.976488215380251,3.4915321031582063,4.197249497185861,4.195239834825231,3.522641663740404,5.393450093145985,3.832605214858768,6.485341652803758,5.416878601857771,4.240775590376153,3.3752152968590403,4.145960498990667,6.029518880108054,3.0009983740147357,5.746035907188189,4.430578706507052,3.7549476954277834,4.954299394505003,4.029333131427719,2.9100947597068534,5.5728568921644825,4.482694334353205,5.546692903576894,4.382014088274273,4.6380426810854525,5.575592786553747,4.255443242263286,5.306993284160091,3.447078515490487,4.090573982751284,4.094215515988555
MER50C,1.847066701647075,2.1656616740994123,0.3893663206425212,2.048482967908813,1.7484235378046737,1.0898785005418803,1.600894886654758,2.0847250825798183,2.129014399635759,1.4444556121975922,2.085538293219023,1.2671049328349513,2.4445265708723403,1.4112076939352936,0.994503179124368,1.4174180263770813,1.397461879432169,1.9895673182029798,1.8997693987061555,1.9565440306827404,1.1605940919960045,2.0027611053351815,2.338715967517429,2.0100899264418874,1.9458859896368512,1.4865069980641217,1.1573705084619077,1.715351988626857,1.0684039639851612,0.7848223544796397,1.7314579823127425,1.868500441291613,2.713162787144533,2.899634208809265,1.1542197934432163,0.9250588595329674,1.7745724465716066,2.3690832331214664,1.5545956689311602,1.452325434177402,2.863268745117755,2.202306540088948,3.1079552166922517,1.7888888451288136,1.183411565712959,1.8989619869086756,2.6344437175847353,2.890689215662095,1.6190352388345228,2.4471731145861613,2.7663374240967276,2.07503717636761,1.6177278946838214,1.6738808116406958,0.5485360756845354,2.253475607060935,1.1470006943226099,2.567931333281952,0.9444904628261067,2.45301778805999,1.3402569653551064,2.4693017734128597,1.5349533228218857,1.577453523776132,1.9293605811557328,2.27218351386396
LTR64,2.6030746123402055,2.6328380649101653,3.0615132300281767,2.650033003426894,2.6529734441799007,2.395866643145957,2.714462350240149,3.2447237077005564,3.3614436686967637,3.326976295940878,3.160324563405556,3.4325551418135554,3.667848515162548,2.7333898574584605,3.0659973356561885,2.585528942793277,2.72912355052332,2.68315267992643,1.960795087534281,1.9543076237477799,2.37870077135762,3.241609846272353,3.0545600552953855,3.8380887147185834,2.569777084921671,2.85984748466925,2.6287520903468042,2.8184494742157744,1.6754655542620323,2.07871663368387,2.0871325129925906,2.279996734699505,3.2356872592502595,4.635497351927141,2.4916737575312866,3.8948875778389667,1.688659682517955,3.3313348877593296,2.5348385916914467,1.5830592682757114,3.8209646040827696,2.86393415295639,4.754849602208044,3.2758741540983345,2.0531546790962425,2.4657411068306576,2.9371760304951398,3.7110384128984784,2.8661401778122295,3.3371420366585878,3.048046988864072,2.88398930645948,2.15095802210827,3.3099085325466633,1.7134541369740475,4.2176446380778945,2.1462843517300043,4.091900164624698,3.4476120510547847,3.8745123298366804,3.5327879075463082,2.9329934675114293,3.4866651342563397,2.7426834728348273,2.874667517799224,2.2006798744371285
